Voxel size (nm): 
20	0

Voxel X		Voxel Y		Voxel Z		Dose (eV)    Dose (Gy)
-1  3703  0  0.136264  2.72528
0  3705  -1  13.4527  269.054
0  3707  -2  21.1377  422.754
-1  3708  -1  10.5135  210.27
-1  3709  -1  11.7582  235.164
0  3709  -1  12.1877  243.755
0  3712  0  9.85062  197.012
-1  3714  -1  23.4457  468.914
0  3715  -1  8.95384  179.077
0  3716  -1  10.7276  214.552
0  3716  0  32.2  644
-1  3718  0  18.2548  365.097
-1  3719  -1  7.81091  156.218
-1  3719  0  0.773022  15.4604
0  3719  -1  33.6024  672.049
-1  3720  0  13.0281  260.563
0  3720  0  8.76  175.2
0  3722  -1  15.7358  314.715
-1  3724  -1  20.2226  404.451
0  3724  0  14.1567  283.135
-1  3725  -1  30.4902  609.805
-1  3725  0  32.3118  646.236
0  3725  -1  0.332799  6.65597
0  3725  0  16.8  336
0  3726  -1  35.0443  700.887
3  3727  -4  9.93532  198.706
0  3728  -1  15.9277  318.555
0  3728  0  0.874329  17.4866
-1  3731  0  12.0035  240.071
-1  3732  -1  17.606  352.12
-1  3733  -1  9.02074  180.415
-1  3735  1  12.5963  251.926
-1  3737  -1  0.319409  6.38819
-1  3737  0  0.129114  2.58228
0  3737  -1  17.8619  357.238
-1  3739  0  49.5928  991.857
-1  3742  -1  0.188049  3.76098
-1  3742  0  24.0176  480.352
0  3742  -1  492.662  9853.23
0  3742  0  365.17  7303.41
-1  3743  -1  33.8239  676.479
-1  3743  0  423.632  8472.63
0  3743  -1  37.2241  744.482
0  3743  0  76.8283  1536.57
1  3743  -1  20.4837  409.674
3  3743  13  6.81991  136.398
4  3743  13  7.57835  151.567
0  3744  -1  29.6985  593.971
1  3744  -1  77.4165  1548.33
1  3744  12  11.8677  237.354
2  3744  -1  106.573  2131.46
2  3744  12  117.699  2353.98
2  3744  13  227.303  4546.06
3  3744  -1  50.7635  1015.27
3  3744  0  34.4308  688.617
3  3744  13  256.921  5138.42
4  3744  -1  11.1379  222.757
4  3744  13  217.148  4342.96
6  3744  -1  14.4847  289.695
8  3744  8  71.9566  1439.13
8  3744  9  15.0618  301.236
1  3745  11  24.1477  482.953
1  3745  12  339.301  6786.01
2  3745  11  124.429  2488.58
2  3745  12  241.485  4829.7
5  3745  -1  21.924  438.479
6  3745  0  22.7931  455.861
6  3745  9  37.4418  748.836
6  3745  10  11.3883  227.767
7  3745  -1  143.906  2878.11
7  3745  9  64.9245  1298.49
8  3745  -1  38.548  770.959
8  3745  0  0.271006  5.42011
8  3745  8  0.512439  10.2488
8  3745  9  94.1079  1882.16
9  3745  0  23.3281  466.562
9  3745  2  16.4123  328.247
9  3745  4  24.754  495.081
9  3745  5  37.461  749.219
9  3745  6  21.0391  420.781
1  3746  12  210.548  4210.95
2  3746  12  7.37826  147.565
5  3746  10  294.899  5897.97
6  3746  10  33.9364  678.727
8  3746  0  0.13373  2.6746
9  3746  0  24.1262  482.524
9  3746  1  63.985  1279.7
9  3746  3  24.9967  499.934
9  3746  4  30.0684  601.367
1  3747  11  122.312  2446.24
1  3747  12  72.9727  1459.45
2  3747  10  1.79878  35.9755
2  3747  11  116.872  2337.45
3  3747  10  113.146  2262.91
3  3747  11  10.1691  203.382
4  3747  10  121.05  2421
4  3747  11  0.91459  18.2918
5  3747  11  9.76405  195.281
2  3748  11  128.797  2575.93
4  3748  9  161.55  3231.01
4  3748  10  231.45  4628.99
5  3748  9  146.76  2935.21
5  3748  10  0.430497  8.60993
-1  3749  -1  33.1761  663.522
-1  3749  0  6.86211  137.242
4  3749  9  15.9037  318.074
4  3749  10  128.03  2560.61
5  3749  9  90.0302  1800.6
5  3749  10  298.968  5979.36
0  3750  -1  22.7259  454.518
-1  3751  -1  12.9083  258.166
-1  3751  0  29.6669  593.337
0  3751  -1  19.8556  397.111
-1  3756  0  15.411  308.219
0  3757  -1  11.3585  227.17
0  3762  -1  11.0719  221.438
0  3763  -1  13.0722  261.444
-1  3764  -1  27.1193  542.385
-1  3764  0  12.1  242
0  3764  -1  10.5767  211.534
0  3764  0  8.76  175.2
-1  3766  -1  0.126105  2.5221
-1  3766  0  53.0067  1060.13
-1  3768  -1  25.0376  500.753
0  3768  -1  15.1191  302.383
0  3768  0  32.403  648.06
0  3769  0  3.09304  61.8607
-1  3772  -1  11.6072  232.143
-1  3772  0  38.141  762.821
0  3772  -1  21.2657  425.313
-1  3774  -1  15.9239  318.477
-1  3774  0  9.67845  193.569
0  3776  -1  13.5511  271.023
1  3776  -1  159.026  3180.53
1  3776  0  100.8  2016
1  3776  1  67.2534  1345.07
2  3776  -1  214.42  4288.4
2  3776  0  21.3759  427.519
0  3777  -1  105.55  2110.99
0  3777  0  51.323  1026.46
1  3777  -1  8.76  175.2
1  3777  1  145.315  2906.31
1  3777  2  39.9225  798.451
-1  3778  -1  33.8048  676.096
-1  3778  0  16.8  336
0  3778  0  19.558  391.159
1  3778  2  476.268  9525.37
1  3778  3  236.758  4735.17
-1  3780  -1  37.9165  758.331
-1  3782  -1  8.77695  175.539
-2  3784  -1  15.2125  304.251
0  3785  -1  31.0371  620.741
0  3785  0  360.761  7215.22
-1  3786  -1  8.84986  176.997
-1  3786  0  10.7399  214.797
0  3786  -1  18.6658  373.316
0  3786  0  28.4998  569.995
-1  3790  -1  10.0359  200.718
0  3790  -1  34.726  694.519
0  3790  0  11.1113  222.226
0  3791  -1  9.30823  186.165
0  3791  0  16.4481  328.961
-1  3792  -1  13.9047  278.094
-1  3793  -1  7.34003  146.801
0  3793  -1  0.940219  18.8044
0  3793  0  12.2296  244.593
0  3795  -1  12.8011  256.023
-1  3796  -1  0.187041  3.74082
-1  3796  0  12.5359  250.718
0  3796  -1  0.0873743  1.74749
0  3796  0  8.8706  177.412
-1  3797  -1  20.0198  400.397
-1  3798  0  12.4797  249.593
-1  3799  0  32.9783  659.565
0  3799  0  38.4945  769.89
-1  3800  0  9.64354  192.871
0  3803  0  9.80544  196.109
-1  3804  -1  0.203226  4.06452
-1  3805  -1  116.876  2337.52
-1  3805  0  7.33054  146.611
0  3805  -1  44.0792  881.583
0  3805  0  20.9781  419.563
-1  3807  -1  17.0044  340.089
0  3808  -1  16.8  336
0  3808  0  24.0512  481.024
-1  3809  0  22.8692  457.384
0  3809  -1  21.024  420.481
0  3812  -1  14.8886  297.771
0  3814  -1  11.0157  220.313
-1  3815  -1  0.670584  13.4117
-1  3815  0  191.547  3830.95
0  3815  -1  17.2895  345.79
0  3815  0  33.7866  675.732
-1  3816  0  149.401  2988.02
0  3816  -1  0.103303  2.06606
0  3816  0  528.079  10561.6
0  3817  0  18.9595  379.189
-1  3820  -1  45.333  906.661
0  3820  0  32.2  644
-1  3827  -1  80.4561  1609.12
-1  3827  0  35.503  710.059
0  3827  -1  29.3703  587.406
0  3827  0  36.1626  723.252
-1  3829  0  8.91302  178.26
-1  3830  -2  11.2058  224.116
0  3830  -1  10.2052  204.104
-1  3832  -1  11.7337  234.674
0  3832  -1  19.7452  394.903
-2  3833  0  9.38351  187.67
-1  3833  -1  0.160718  3.21436
-1  3833  0  11.699  233.98
0  3833  0  9.11847  182.369
-1  3834  0  13.0471  260.942
0  3834  0  12.3724  247.448
-1  3837  -1  4.09615  81.923
-1  3837  0  8.43637  168.727
0  3837  -1  34.0587  681.175
0  3837  0  69.5619  1391.24
0  3839  0  34.1619  683.238
-1  3841  -1  13.7013  274.026
-1  3843  -1  12.9825  259.651
-1  3844  0  29.5762  591.523
0  3844  0  16.8  336
-1  3847  0  15.1535  303.071
0  3848  -1  40.196  803.92
0  3848  0  21.7726  435.451
-1  3850  -1  27.5074  550.149
-1  3850  0  0.463008  9.26015
0  3850  -1  0.693382  13.8676
0  3850  0  7.69059  153.812
-1  3851  -1  1.3037  26.074
-1  3851  0  6.96815  139.363
0  3851  -1  43.9217  878.434
0  3851  0  48.2316  964.633
-1  3852  0  24.1921  483.841
0  3852  0  12.1  242
0  3853  -1  0.114379  2.28757
0  3853  0  8.48327  169.665
-1  3855  -1  8.56208  171.242
-1  3857  -1  24.0403  480.806
0  3857  -1  9.50287  190.057
-1  3858  0  8.76  175.2
0  3858  0  28.4221  568.442
-1  3860  0  44.7843  895.686
0  3860  0  8.76  175.2
-1  3861  0  9.65774  193.155
-1  3863  0  8.92176  178.435
0  3863  0  27.2296  544.591
-1  3865  0  45.417  908.339
-1  3866  -1  16.9989  339.978
-1  3869  -1  19.2382  384.764
-1  3873  -1  13.4264  268.527
-1  3876  0  33.5509  671.019
-1  3877  -1  14.5847  291.694
-1  3881  0  7.35945  147.189
0  3881  -1  0.172401  3.44802
0  3881  0  17.4199  348.398
-1  3882  -1  18.7153  374.305
-1  3883  0  20.1187  402.375
0  3884  -1  11.9861  239.723
-1  3886  -1  10.5376  210.752
-1  3888  -1  17.7716  355.431
-3  3890  -2  9.14438  182.888
-1  3890  -1  0.316519  6.33039
-1  3890  0  18.5437  370.875
0  3890  -1  21.3071  426.142
0  3890  0  44.4369  888.737
0  3891  -1  13.5749  271.498
-1  3893  0  17.7603  355.207
-1  3896  -1  8.33455  166.691
-1  3897  0  25.0178  500.357
0  3897  0  16.8  336
-1  3902  -1  8.96686  179.337
0  3904  0  12.3832  247.664
0  3905  -1  13.2002  264.005
0  3905  0  14.8002  296.003
-1  3909  -1  19.5686  391.372
0  3909  -1  17.4984  349.967
0  3909  0  12.1  242
-1  3910  -1  10.1087  202.173
-1  3912  0  15.4335  308.67
-1  3914  -1  8.76  175.2
0  3914  -1  13.188  263.76
0  3914  0  18.2971  365.943
0  3915  0  9.11267  182.253
0  3918  -1  22.2709  445.417
-1  3919  0  15.5948  311.895
0  3919  -1  23.2622  465.243
0  3919  0  25.7014  514.028
-1  3920  0  21.1822  423.644
-1  3921  0  12.1  242
0  3921  0  14.8695  297.391
0  3922  -1  10.1372  202.744
-1  3923  0  23.7681  475.363
-1  3924  -1  21.0351  420.701
0  3927  0  28.2262  564.524
-1  3929  -1  16.3383  326.766
0  3929  -1  0.128434  2.56868
0  3937  -1  7.34858  146.972
0  3937  0  9.87471  197.494
-1  3938  0  12.6535  253.07
0  3941  -1  8.34609  166.922
0  3942  -1  18.0392  360.784
0  3945  -1  11.462  229.241
0  3948  0  16.7162  334.323
-1  3949  -1  6.97729  139.546
-1  3949  0  20.438  408.759
-1  3951  -1  215.741  4314.82
-1  3951  0  127.301  2546.02
0  3951  -1  25.6501  513.002
0  3951  0  47.1979  943.958
-1  3952  0  249.819  4996.37
1  3955  -2  24.5039  490.077
0  3957  -1  36.2333  724.667
-1  3962  0  19.7129  394.259
0  3962  -1  12.7027  254.054
-1  3963  0  19.8766  397.532
0  3963  0  9.33702  186.74
-1  3964  0  7.12798  142.56
0  3964  0  7.01413  140.283
-1  3965  0  497.375  9947.51
-1  3965  1  86.5893  1731.79
0  3965  -1  7.34692  146.938
0  3965  0  8.95354  179.071
-1  3966  -1  8.98309  179.662
-1  3967  -1  119.274  2385.48
-1  3967  0  211.618  4232.35
0  3967  -1  234.392  4687.85
0  3967  0  109.273  2185.47
1  3967  -1  14.0227  280.455
1  3967  0  55.7956  1115.91
2  3967  0  36.9534  739.068
3  3967  0  7.32675  146.535
1  3968  0  13.9368  278.736
2  3968  0  22.1289  442.577
3  3968  0  163.544  3270.88
3  3968  1  14.696  293.921
4  3968  0  108.049  2160.98
4  3968  1  68.6037  1372.07
5  3968  0  832.197  16643.9
5  3968  1  160.814  3216.27
6  3968  1  8.85235  177.047
-1  3969  0  31.1994  623.987
5  3969  0  27.3727  547.454
5  3969  1  8.09384  161.877
-1  3970  -1  8.33787  166.757
-1  3971  -1  0.522577  10.4515
-1  3971  0  27.6778  553.556
0  3973  -1  16.596  331.919
-1  3978  -1  36.6535  733.07
0  3983  -1  22.5322  450.644
-1  3984  -1  14.6112  292.223
0  3985  0  22.113  442.259
-1  3986  -1  22.38  447.6
0  3986  -1  15.136  302.719
0  3987  -1  22.0326  440.653
0  3987  0  10.5405  210.81
-1  3990  -1  26.1075  522.149
0  3990  -1  0.996222  19.9244
-1  3991  -1  35.8663  717.326
0  3991  -1  75.4179  1508.36
0  3991  0  12.1  242
-1  3992  -1  17.8673  357.346
-1  3993  -1  31.0579  621.158
-1  3994  -1  0.32205  6.441
0  3994  -1  0.158887  3.17774
0  3994  0  0.0338219  0.676438
-1  3997  0  9.0186  180.372
0  3997  -1  8.76  175.2
0  3997  0  6.11126  122.225
0  3998  -1  18.5748  371.496
-1  3999  0  38.2264  764.528
0  3999  -1  18.0464  360.928
-1  4001  -1  6.85478  137.096
-1  4001  0  0.555885  11.1177
0  4001  0  12.4912  249.825
0  4002  -1  38.5226  770.452
-1  4003  -1  7.32545  146.509
-1  4003  0  1.09232  21.8465
0  4003  -1  25.4021  508.042
0  4003  0  9.69829  193.966
-1  4004  -1  29.8026  596.053
-1  4004  0  61.0364  1220.73
0  4004  0  54.685  1093.7
0  4005  -1  21.595  431.901
-1  4006  0  25.2603  505.206
-1  4011  0  12.2549  245.097
0  4011  -1  42.3887  847.773
0  4011  0  50.4029  1008.06
-1  4014  -1  34.5933  691.865
-1  4014  0  12.2223  244.447
0  4014  -1  9.92083  198.417
0  4014  0  8.99072  179.814
0  4015  -1  15.9907  319.813
0  4015  0  13.524  270.481
-1  4017  -1  13.7232  274.463
-1  4018  -1  21.3679  427.357
0  4018  -1  14.1444  282.887
-1  4019  0  16.4382  328.763
-1  4020  -1  6.95215  139.043
0  4020  -1  28.3966  567.932
-1  4021  0  12.8941  257.882
0  4022  -1  12.6582  253.164
0  4022  0  13.5272  270.544
-1  4023  -1  18.8667  377.335
-1  4023  0  8.76  175.2
0  4023  -1  9.31946  186.389
-1  4027  -1  10.4703  209.406
-1  4027  0  12.1  242
0  4027  -1  8.79793  175.959
-1  4028  -1  7.56004  151.201
-1  4031  -1  9.094  181.88
-1  4031  0  13.1177  262.355
0  4031  0  13.7207  274.414
-1  4033  -1  186.235  3724.7
0  4033  -1  15.9691  319.382
0  4033  0  12.1  242
-1  4034  -1  22.2101  444.201
-1  4037  0  12.3683  247.366
0  4037  -1  30.0281  600.563
0  4037  0  22.9694  459.389
0  4038  -1  22.786  455.72
0  4038  0  48.1968  963.936
-1  4040  -1  9.60469  192.094
-1  4040  0  17.6804  353.609
-1  4043  -1  40.4379  808.758
-1  4043  0  104.607  2092.13
0  4043  0  16.8  336
-1  4047  0  83.3811  1667.62
0  4047  0  22.2122  444.244
-1  4048  -1  70.8949  1417.9
-1  4048  0  315.017  6300.34
0  4048  0  18.9332  378.664
0  4049  0  8.94139  178.828
0  4055  -1  16.3857  327.714
-1  4056  -1  8.84022  176.804
0  4056  -1  214.191  4283.82
0  4056  0  44.5668  891.336
0  4057  0  52.7215  1054.43
0  4061  0  26.5919  531.838
-1  4064  -1  13.4231  268.461
-1  4064  0  34.9192  698.383
0  4064  -1  19.3162  386.324
0  4064  0  26.5224  530.449
-1  4065  -1  28.5411  570.822
-1  4065  0  12.2777  245.553
0  4065  0  7.46132  149.226
-1  4069  -1  66.7629  1335.26
-1  4069  0  450.711  9014.23
0  4069  -1  9.02609  180.522
0  4069  0  49.3769  987.538
-1  4070  -1  12.6379  252.758
0  4072  0  15.1191  302.382
-1  4075  -1  34.3677  687.353
-1  4075  0  20.0633  401.265
0  4075  0  32.2  644
-1  4076  -1  8.96484  179.297
-1  4076  0  1.42346  28.4691
-1  4077  -1  49.716  994.32
0  4077  -1  21.7683  435.366
0  4077  0  12.1  242
-1  4078  0  11.6252  232.503
0  4078  0  405.808  8116.16
-1  4079  -1  24.6969  493.938
0  4079  -1  51.2495  1024.99
0  4079  0  127.518  2550.36
-1  4080  0  12.5894  251.787
-1  4083  -1  7.11417  142.283
-1  4083  0  12.2258  244.515
0  4084  0  9.14937  182.987
0  4086  0  40.3821  807.641
-1  4089  0  20.8508  417.017
0  4090  0  14.2176  284.352
0  4091  -1  39.7506  795.011
0  4091  0  13.9779  279.558
-1  4092  -1  10.9469  218.939
0  4094  0  20.8963  417.926
-1  4098  0  22.7754  455.509
0  4098  0  18.1722  363.445
0  4099  -1  16.1379  322.758
0  4099  0  8.76  175.2
-1  4100  0  32.3756  647.512
0  4100  -1  10.1642  203.284
-1  4101  -1  8.25166  165.033
0  4101  -1  0.451447  9.02894
0  4101  0  0.552092  11.0418
-1  4102  0  31.1404  622.809
0  4102  -1  24.9742  499.483
0  4102  0  0.307751  6.15503
-1  4104  -1  20.6611  413.222
0  4104  -1  22.7033  454.065
0  4104  0  22.3568  447.137
0  4105  -1  12.1223  242.446
-1  4106  -1  9.54977  190.995
0  4107  -1  36.4516  729.033
-1  4110  -1  127.336  2546.71
-1  4110  0  8.20826  164.165
0  4110  -1  12.7495  254.99
0  4110  0  18.2947  365.894
-1  4111  -1  19.7065  394.131
-1  4111  0  21.1523  423.046
0  4112  0  21.7519  435.038
-1  4113  0  19.0254  380.508
-1  4116  -1  12.8126  256.251
-1  4117  -1  19.012  380.239
0  4118  0  46.0311  920.622
-1  4120  0  12.2287  244.574
0  4120  0  41.2885  825.77
-1  4121  -1  34.2549  685.098
-1  4124  -1  22.5494  450.989
-1  4124  0  0.188709  3.77418
0  4124  -1  33.7904  675.808
0  4124  0  17.8925  357.851
-1  4125  -1  0.131052  2.62104
-1  4126  -1  258.844  5176.89
-1  4126  0  20.7171  414.343
0  4126  -1  97.723  1954.46
0  4126  0  16.8  336
-1  4129  -1  15.4341  308.683
0  4129  0  22.0772  441.544
-1  4130  -1  1.69679  33.9359
-1  4130  0  9.1624  183.248
0  4130  -1  32.3898  647.796
0  4130  0  113.186  2263.72
-1  4136  0  28.3707  567.413
0  4136  -1  8.91861  178.372
0  4136  0  14.5536  291.073
-1  4137  -1  20.9736  419.473
0  4137  0  9.90701  198.14
-1  4139  -1  18.8113  376.226
-1  4139  0  9.48356  189.671
0  4141  -1  32.2  644
0  4142  0  7.01831  140.366
-1  4144  0  36.7536  735.073
0  4144  0  7.63417  152.683
-1  4149  0  14.3764  287.528
0  4150  -1  18.7321  374.641
-1  4151  -1  53.7841  1075.68
-1  4151  0  48.4655  969.309
0  4151  -1  18.0943  361.885
0  4151  0  41.8546  837.092
0  4154  0  18.8298  376.596
-1  4155  0  37.1528  743.057
0  4155  0  16.8562  337.124
0  4156  0  9.1247  182.494
-1  4157  0  19.6473  392.946
0  4159  0  51.7435  1034.87
-1  4161  -1  13.7498  274.997
-1  4163  -1  16.9082  338.164
-1  4163  0  8.95235  179.047
0  4163  -1  10.9945  219.89
0  4163  0  2.93745  58.749
0  4164  -2  10.0979  201.957
0  4164  -1  22.9607  459.214
0  4164  0  0.0708707  1.41741
1  4164  -2  1.39714  27.9427
-1  4166  -1  22.6898  453.797
-1  4166  0  18.9656  379.312
0  4166  -1  0.01  0.2
0  4166  0  53.3669  1067.34
-1  4168  -1  12.318  246.36
0  4169  0  14.0261  280.523
0  4170  0  10.94  218.8
-1  4172  -1  8.52632  170.526
-1  4172  0  8.8677  177.354
-1  4174  -1  24.4568  489.135
0  4174  0  20.2362  404.723
-1  4179  -1  6.99724  139.945
-1  4179  0  12.9452  258.904
0  4179  0  0.417369  8.34739
-1  4180  -1  8.77  175.4
0  4180  -1  8.99503  179.901
0  4180  0  6.86288  137.258
-1  4182  -1  42.7397  854.793
-1  4183  0  12.5732  251.464
-1  4184  0  16.8  336
-2  4185  -2  12.4328  248.656
-1  4185  -1  32.2997  645.993
-1  4185  0  9.98838  199.768
0  4185  -1  14.425  288.5
0  4185  0  12.1  242
-1  4186  0  1.73067  34.6133
0  4186  -1  33.952  679.039
0  4186  0  7.56177  151.235
-1  4191  0  0.125318  2.50637
0  4191  -1  8.76  175.2
0  4191  0  8.92026  178.405
0  4192  -1  13.9723  279.446
0  4193  0  10.4963  209.927
-1  4194  -1  2.19364  43.8729
-1  4194  0  45.6098  912.196
0  4194  0  0.749626  14.9925
-1  4195  1  12.3655  247.31
0  4198  0  18.2357  364.713
-1  4203  0  26.6006  532.012
-1  4206  0  13.8745  277.489
-1  4207  -1  8.76  175.2
0  4207  -1  20.2197  404.393
0  4209  0  33.661  673.221
0  4210  -1  9.80875  196.175
-1  4213  -1  29.4067  588.135
-1  4213  0  12.2581  245.163
0  4216  0  39.1229  782.458
-1  4217  0  14.0955  281.91
0  4217  0  12.1  242
-1  4220  0  21.0665  421.33
0  4220  0  20.7034  414.068
-1  4221  -1  14.5939  291.877
0  4221  -1  19.6629  393.258
-1  4224  -1  16.7649  335.299
-1  4225  -1  15.2888  305.776
-1  4225  0  11.1991  223.982
0  4225  -1  0.309939  6.19878
0  4225  0  8.76  175.2
-1  4226  -1  38.5402  770.805
-1  4226  0  0.01  0.2
0  4226  -1  10.8185  216.37
0  4228  0  23.1324  462.648
-1  4232  0  24.0501  481.003
-1  4233  -1  7.94982  158.996
-1  4233  0  22.3333  446.666
0  4233  -1  8.77753  175.551
0  4233  0  40.2157  804.315
-1  4234  -1  39.7698  795.397
-1  4234  0  12.1931  243.863
0  4234  0  8.76  175.2
-1  4235  -1  25.0269  500.538
-1  4235  0  16.7461  334.923
-1  4236  -1  0.516161  10.3232
0  4236  -1  40.332  806.639
0  4236  0  51.5571  1031.14
-1  4238  -1  8.76  175.2
-1  4238  0  27.2583  545.166
-1  4240  0  17.0136  340.272
0  4241  -1  16.4681  329.361
-1  4244  -1  53.9703  1079.41
-1  4244  0  61.1714  1223.43
0  4244  0  8.76  175.2
0  4246  -1  21.4007  428.013
0  4247  -1  8.37687  167.537
-1  4249  0  29.0881  581.763
0  4249  -1  14.0383  280.766
0  4249  0  16.9391  338.782
-1  4251  -1  7.19549  143.91
-1  4251  0  9.01957  180.391
0  4251  -1  12.1623  243.246
0  4251  0  0.0807008  1.61402
-1  4253  -1  20.5824  411.647
-1  4253  0  1.81038  36.2076
0  4254  -1  15.6673  313.346
0  4254  0  2.50476  50.0952
0  4255  0  20.4986  409.971
-1  4257  -1  14.2494  284.987
0  4257  0  13.3559  267.117
-1  4258  0  23.2257  464.513
0  4258  -1  9.5878  191.756
-1  4261  -1  12.1  242
-1  4261  0  18.8762  377.523
0  4264  -1  37.1326  742.653
-1  4268  -1  146.205  2924.1
-1  4268  0  49.0408  980.816
0  4268  -1  310.792  6215.84
0  4268  0  75.3514  1507.03
-1  4269  -1  6.8429  136.858
-1  4270  0  8.47999  169.6
0  4270  0  42.832  856.639
0  4274  -1  16.3175  326.35
-1  4275  -1  19.616  392.321
-1  4275  0  26.6202  532.403
0  4275  -1  7.60085  152.017
0  4275  0  12.1  242
-1  4276  -1  0.877779  17.5556
-1  4277  0  11.5638  231.276
-1  4280  -1  8.76  175.2
-1  4280  0  38.378  767.559
0  4280  0  40.0549  801.098
0  4281  1  9.48233  189.647
-1  4284  0  35.8753  717.505
-1  4286  0  18.9739  379.478
0  4286  -1  0.15406  3.08121
0  4286  0  42.5939  851.878
-1  4287  -1  15.6584  313.168
0  4287  -1  8.8605  177.21
0  4287  0  6.97482  139.496
-1  4288  -1  12.4227  248.454
-1  4288  0  0.0628631  1.25726
0  4288  -1  50.8724  1017.45
0  4288  0  49.0328  980.655
-1  4292  -1  12.375  247.5
-1  4292  0  16.8  336
0  4293  -1  12.4027  248.055
-1  4295  -1  25.1474  502.948
-1  4296  -1  19.4809  389.618
-1  4296  0  25.5274  510.549
0  4296  0  18.4266  368.531
0  4298  -1  10.8928  217.856
0  4298  0  43.9064  878.129
-1  4299  -1  0.116215  2.32429
0  4299  -1  15.6125  312.251
0  4299  0  102.403  2048.07
0  4301  0  21.709  434.18
-1  4302  0  9.10677  182.135
0  4302  -1  0.563845  11.2769
0  4302  0  16.7397  334.794
0  4303  -1  22.512  450.24
0  4303  0  10.9688  219.375
-1  4308  0  16.6235  332.471
0  4308  0  6.83756  136.751
-1  4309  0  23.6774  473.548
0  4309  0  14.1257  282.515
-1  4310  -1  23.0483  460.966
-1  4311  -1  12.2255  244.51
0  4312  -1  14.8174  296.348
-1  4313  -2  17.0078  340.156
0  4314  0  16.1019  322.038
-1  4315  -1  17.2742  345.484
-1  4315  0  92.7912  1855.82
0  4315  -1  14.2526  285.052
0  4315  0  53.0008  1060.02
0  4318  0  13.1068  262.137
0  4319  -1  39.882  797.641
0  4319  0  23.8352  476.704
0  4327  -1  16.8681  337.363
0  4327  0  13.3194  266.387
-1  4328  0  25.1072  502.144
-1  4329  -1  5.42568  108.514
0  4329  -1  9.31696  186.339
0  4329  0  12.1  242
-1  4330  -1  22.7385  454.77
-1  4330  0  29.8813  597.626
0  4330  0  50.7156  1014.31
0  4331  -1  16.206  324.12
-1  4335  1  16.6483  332.965
0  4339  0  17.2744  345.488
0  4348  -1  9.20677  184.135
-1  4349  -1  53.2203  1064.41
-1  4349  0  29.5847  591.694
-1  4350  0  18.4327  368.653
-1  4351  -1  3.34596  66.9192
0  4351  -1  16.0615  321.23
-1  4352  0  47.1869  943.739
0  4356  -1  15.2865  305.73
-1  4357  -1  18.9938  379.876
-1  4357  0  59.9133  1198.27
0  4357  0  38.9096  778.192
-1  4362  -1  15.6656  313.313
-1  4362  0  34.567  691.339
0  4362  0  63.1873  1263.75
-1  4371  -1  29.6861  593.721
0  4371  -1  0.535104  10.7021
0  4371  0  62.5357  1250.71
0  4372  -1  0.667856  13.3571
0  4373  0  19.705  394.1
-1  4375  0  24.5577  491.154
-1  4377  -1  93.6171  1872.34
-1  4377  0  15.5035  310.07
0  4377  -1  16.8  336
0  4377  0  8.94213  178.843
-1  4378  -1  24.4966  489.931
0  4378  -1  39.805  796.101
0  4378  0  110.146  2202.92
-1  4379  0  24.3873  487.746
-1  4380  0  10.4734  209.468
-1  4381  -1  9.5586  191.172
-1  4384  -1  8.76  175.2
0  4384  -1  22.0772  441.544
0  4384  0  12.2978  245.956
-1  4385  -1  20.6994  413.987
-1  4385  0  67.9339  1358.68
0  4385  -1  88.2106  1764.21
0  4385  0  57.6488  1152.98
-1  4386  -1  9.9796  199.592
-1  4386  0  3.65627  73.1254
0  4386  -1  0.266491  5.32982
0  4386  0  8.91329  178.266
-1  4389  -1  16.9617  339.234
0  4390  0  13.5239  270.479
-1  4393  0  9.33957  186.791
0  4393  0  0.471572  9.43145
-1  4394  0  25.2009  504.018
-1  4395  -1  7.1051  142.102
0  4395  -2  83.2335  1664.67
0  4395  -1  639.057  12781.1
0  4395  0  12.1  242
1  4395  -1  14.4774  289.548
-1  4396  -1  10.3629  207.258
-1  4396  0  13.4846  269.691
-1  4398  -1  0.0576101  1.1522
-1  4398  0  9.15595  183.119
0  4398  -1  7.02004  140.401
0  4398  0  1.25992  25.1984
0  4399  -1  13.0259  260.518
0  4399  0  11.5995  231.991
0  4400  0  22.875  457.5
-1  4401  -1  0.0833308  1.66662
-1  4401  0  26.4434  528.867
-1  4404  -1  38.2071  764.142
0  4405  -1  18.3686  367.371
0  4405  0  36.1209  722.418
-1  4406  -1  47.9301  958.601
-1  4408  -1  31.4615  629.231
-1  4411  0  10.507  210.141
0  4411  -1  14.4959  289.917
-1  4413  0  13.7757  275.514
-1  4414  -1  67.3612  1347.22
-1  4414  0  19.9385  398.77
0  4414  -1  16.5186  330.371
0  4414  0  32.2  644
-1  4415  -1  86.7866  1735.73
-1  4415  0  12.634  252.679
0  4415  -1  24.4557  489.113
0  4415  0  16.8  336
-1  4416  -1  8.85757  177.151
-1  4416  0  11.0379  220.758
0  4416  0  10.3339  206.678
-1  4418  -1  37.0712  741.423
0  4418  -1  6.99286  139.857
0  4421  0  11.6015  232.031
0  4422  0  21.2907  425.814
0  4423  -1  8.95905  179.181
0  4423  0  10.7535  215.07
-1  4426  -1  9.42756  188.551
0  4427  -1  16.2805  325.61
-1  4428  -1  10.688  213.759
-1  4431  0  14.5475  290.95
-1  4435  0  13.5383  270.766
0  4435  0  19.0714  381.428
